e	g\-(lm) (1-e)\+(8)	
	m = 0	
0.05	19.8101257339851
0.0928571428571429	15.6004783838408
0.135714285714286	12.9405723608021
0.178571428571429	11.1909525411438
0.221428571428571	9.99140137463179
0.264285714285714	9.13457291532076
0.307142857142857	8.49835384882355
0.35	8.00904359824906
0.392857142857143	7.62097706763598
0.435714285714286	7.30505924186629
0.478571428571428	7.04220430181797
0.521428571428571	6.81951479300199
0.564285714285714	6.62801491824896
0.607142857142857	6.46127905546348
0.65	6.31458430291284
0.692857142857143	6.18437503176155
0.735714285714285	6.06791658561792
0.778571428571429	5.96306588011707
0.821428571428572	5.86811573654265
0.864285714285714	5.7816867334945
0.907142857142857	5.70265036354614
0.95	5.63007322802211
